wave_breaking_area,wave_breaking_duration,wave_breaking_initial_speed,wave_breaking_mean_speed,wave_breaking_length,wave_breaking_perimeter,max_wave_breaking_length,max_wave_breaking_perimeter,ellipse_major_axis,ellipse_minor_axis,max_ellipse_major_axis,max_ellipse_minor_axis,wind_speed,peak_frequency_1,peak_frequency_2,date,reconstruction_area,aquisition_length
6.446766170679769,1.4666666666666666,2.4108333978372998,1.7178293338849606,103.63851014883879,61.013629885202704,103.63851014883879,103.63851014883879,52.31833138996337,27.4296391158618,3.576342218093892,2.147980272126143,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
1.594705755271574,0.9333333333333333,2.229709207196761,1.8505072883759617,45.644353971617825,22.662623400757788,45.644353971617825,45.644353971617825,19.005003767949297,12.695440936201795,1.6258798993283226,1.1715725627315279,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
2.382360891603391,1.2,1.8416901209040037,1.7410520524381812,65.8467325034758,25.97595394221416,65.8467325034758,65.8467325034758,32.215497569459245,10.247333875469579,2.5234795920898287,0.9740008711792453,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
0.6474567529344771,0.8666666666666667,1.8273358524574228,2.2210936749016263,29.059713505309595,10.504348578211005,29.059713505309595,29.059713505309595,15.520122006673132,6.617212369864585,1.6100920074046032,0.7278730912578921,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
0.9297466645848611,0.6,1.5992283031509713,1.557250673479527,16.052988406018223,9.948844137902816,16.052988406018223,16.052988406018223,9.669396542969286,3.2078544344379143,1.498520432839587,0.5805297582133914,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
2.1383551482085905,1.2666666666666666,10.205430679373555,1.5579856372772267,65.99623987528994,25.14929947766095,65.99623987528994,65.99623987528994,43.086446838142834,11.583974980481829,3.0591499583050563,1.037685311947541,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
1.2332299898754397,0.9333333333333333,0.8515950056623953,1.5280478266497317,27.83358475200115,12.338047892914636,27.83358475200115,27.83358475200115,12.36985673809578,5.293996448224418,1.4200329233488593,0.6183866899371165,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
1.9478563914933216,1.2666666666666666,0.8585054619558705,1.589291334696807,51.79713314127831,17.530406520516475,51.79713314127831,51.79713314127831,14.884718930684905,7.312110363738408,1.2398458037576536,0.8031683518960376,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
1.6348375493933736,0.9333333333333333,2.5823504812919595,1.5307011065632916,37.089412252615304,18.214645820886457,37.089412252615304,37.089412252615304,17.740745224420312,8.170181877095251,1.5406576220218031,0.9386154700944886,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
4.457225981788862,1.4666666666666666,1.2581042576155217,1.5432490481818109,72.32341202226384,31.877968754248638,72.32341202226384,72.32341202226384,26.648189511053733,13.832741432572918,1.9161316837882751,1.197586215507087,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
1.218286350631329,0.6666666666666666,1.3113502197197666,1.8809368566633216,21.14277189740174,13.135671517300317,21.14277189740174,21.14277189740174,15.871108670305691,4.382360922251372,2.1179577897334263,0.8971846590848789,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
1.534406006754322,0.8666666666666667,2.401461806637175,1.7024560588200197,37.289149015689794,20.524883809632897,37.289149015689794,37.289149015689794,22.062946609162232,5.761014485216617,2.358561144389235,0.7148747657647904,10.7,0.3223,0.498,2011-10-01 14:18:00,53.4,420.0
1.4172043109148225,0.9166666666666666,3.565960796888158,1.544997622579836,20.2217236464408,9.469950254716323,20.2217236464408,20.2217236464408,7.511917704369743,4.831746995442771,1.1022980333091092,0.6012130123282202,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.7303777545303447,1.0,1.887374727909311,1.5614706426336136,26.3221788319355,16.724967613855057,26.3221788319355,26.3221788319355,12.883603869716884,5.1545539305299055,1.5245922028165642,0.6404206792486892,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.12847326867118683,0.5833333333333334,1.185911385615569,1.8304964171451723,10.53897135234011,3.0582454995104595,10.53897135234011,10.53897135234011,6.862505355413312,1.7492884750432731,1.2454248215873134,0.4690152460372198,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.3891339199180707,1.0,0.7747519484876226,1.7762948439927189,24.18788743036316,7.763537401376068,24.18788743036316,24.18788743036316,8.186480688359287,4.206239765524225,0.9607954359726829,0.6229662291214026,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.27984085566234296,0.6666666666666666,1.463260116258152,1.7569313657061683,10.760335898877289,4.53267025021864,10.760335898877289,10.760335898877289,5.829963664617827,1.6307774565352025,1.002055778092989,0.3330268958677391,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
4.752524117401628,1.0833333333333333,3.123548420164424,2.0082003408159976,45.47922590416842,30.366451994803437,45.47922590416842,45.47922590416842,31.17266078999163,8.795829233251837,3.0589661395577417,1.158655278505701,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.017853547171016,0.8333333333333334,1.556303972846045,1.5277139178055419,16.945857394174112,9.240320938640798,16.945857394174112,16.945857394174112,7.5543793468300775,3.361039468466185,1.0863997266861523,0.5500654310517804,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.3221219162157807,1.0833333333333333,1.3718507222552059,2.1382323529479788,32.41271196923018,14.026144382758703,32.41271196923018,32.41271196923018,14.648676849418976,6.661074702539011,1.6187199661808203,0.7256763277855819,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.056451234945482556,0.5833333333333334,1.3531760472309435,1.7919347276376787,7.789496066128784,1.5428655924255834,7.789496066128784,7.789496066128784,2.2728580758166794,0.7205291728071415,0.5959565509034461,0.17473012796180476,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.13659637883588072,0.5833333333333334,2.9345601431949904,1.5059803458238676,6.977259106745829,2.399604416225114,6.977259106745829,6.977259106745829,2.4559655283426727,1.1226673030532206,0.5098373079271531,0.2892012628056014,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.11546393754579,0.6666666666666666,2.332105134745753,1.7327943013782912,15.576090226160833,12.077025634396819,15.576090226160833,15.576090226160833,10.23508106121291,3.448883808834837,1.5624242071191439,0.5800669898662131,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.2353099631634296,0.5833333333333334,1.2269315533982894,1.5419169255960912,6.4014439465917885,2.7846942514588067,6.4014439465917885,6.4014439465917885,2.3676545246730742,1.4904201449272385,0.5536290693530899,0.3803245259308766,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.3586232095218431,0.75,1.1684885810026908,2.1040039105102166,15.310838034880781,7.430156532196027,15.310838034880781,15.310838034880781,8.892890424602019,2.75628956540033,1.367624867888658,0.49494688668652326,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.6184037491637482,0.5,1.460379497231653,1.5821491632327684,7.665759000407801,5.564737728194572,7.665759000407801,7.665759000407801,5.420650773695652,2.4167672935693023,1.1455582360073648,0.6150358696394462,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
2.1726496025460875,1.25,1.3910020460091232,1.670427284522245,32.97722278986002,15.650487194839156,32.97722278986002,32.97722278986002,11.65156757549322,7.318645950133819,1.2123316316139687,0.7387434492360868,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.03524627950155341,0.4166666666666667,1.0088665791612743,1.6950203862979907,3.5730282111434954,1.3537819966753957,3.5730282111434954,3.5730282111434954,1.77969080466888,0.4667250048809426,0.5568109076007982,0.11423652992955086,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.8640003841437948,0.5,4.570122958920347,1.5058842717288414,9.472549033524867,6.902261041722724,9.472549033524867,9.472549033524867,6.205713411051585,2.4074182616901,1.2340933002753258,0.5656783894440064,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.7364483050199013,0.8333333333333334,2.9440963656795622,1.7221833558785427,18.21000395490661,14.026512963103805,18.21000395490661,18.21000395490661,11.160413516652419,5.6902099050882065,1.4198255468017118,0.9102210144267453,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.7391457229198657,0.8333333333333334,1.152508130505917,1.8613283569992944,17.151809206740452,7.284668708092343,17.151809206740452,17.151809206740452,6.975940375561867,2.4121791348031496,0.8852953469985735,0.43853378043713453,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.3344718813309051,0.8333333333333334,0.6320495830843788,1.7405631324383377,19.206962642898812,6.9032405354127455,19.206962642898812,19.206962642898812,8.008828409013734,1.8443743354815931,1.691757247401832,0.6094639923219394,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.3562141200915041,0.8333333333333334,1.0650086952105362,1.746239440461194,17.651951552366107,6.232644442219136,17.651951552366107,17.651951552366107,7.015266485966379,4.223612355185483,1.1728163934896754,0.7029611911210502,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
6.460532153058267,1.25,2.321121027668433,1.6300304572353013,59.94769774122143,51.28515293478024,59.94769774122143,59.94769774122143,35.34367687793461,23.32564968033152,2.9797546751632384,2.071328421287108,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.0896028820553632,0.9166666666666666,2.510205226816959,1.537287956568013,21.77519974550538,11.151011823123392,21.77519974550538,21.77519974550538,9.112804778604517,6.342711474349076,1.056240460687254,0.8089263952804495,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
9.71861551465581,1.6666666666666667,2.5180351876803337,1.7456814982493039,86.32986865797761,54.312959030838584,86.32986865797761,86.32986865797761,33.81467906713587,24.495868808711695,2.3635246111109103,1.744300414833096,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.30583710424193666,0.5833333333333334,1.4334935670041933,1.5554434299284259,7.368220110432096,3.647034250962802,7.368220110432096,7.368220110432096,3.476753276236539,1.2017680530553558,0.6544094962017502,0.2171943729616558,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.5921638249094019,0.5833333333333334,3.423375861245627,1.6904702020471252,14.969971148960031,7.132737414373646,14.969971148960031,14.969971148960031,9.939555380419952,1.8818181630457929,2.007113856542249,0.40049821847510475,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.9412730067914461,0.75,1.627544996439755,1.7875270788511912,18.316910600172438,7.137153631515122,18.316910600172438,18.316910600172438,6.826520214829664,2.7391137176886375,0.9095467437083256,0.6328323831323481,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.7841429595802039,1.3333333333333333,1.69153020725269,2.041850414849876,50.11715645580963,25.209626910883628,50.11715645580963,50.11715645580963,23.551125569537103,11.172324299289754,2.486279531279074,1.1767707279757327,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
3.5236859322957668,1.25,2.057510233383272,2.207686422560264,57.78963359831691,34.302712479213184,57.78963359831691,57.78963359831691,24.622153660989532,12.868332233689676,2.512946043485049,1.478803684258119,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.45367812437030774,0.75,2.9931715666616205,1.8384821241971718,15.749900509969288,5.999980841759246,15.749900509969288,15.749900509969288,7.436874640986203,4.009493465555316,1.2484505420651584,0.9179123236097312,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.564518956486808,1.5,1.2778995646540836,2.3151895397631126,59.79115561413129,18.01130507681836,59.79115561413129,59.79115561413129,31.194634016908854,9.940738821359185,2.4281272344302773,0.8563023704565524,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.51507503599102,0.9166666666666666,1.9037476135763671,1.5030136979452335,21.075514614189483,12.387337427821215,21.075514614189483,21.075514614189483,9.488169269761029,5.781430579015784,1.2488389100971389,0.7239009713878742,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.3909584760845134,0.5833333333333334,3.4632291042785774,1.623300360232322,8.72481742416744,3.785520178801338,8.72481742416744,8.72481742416744,4.0065045382836555,2.2797814105976753,0.7640979084680339,0.5244411421131001,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.2247553431204705,0.8333333333333334,1.3976806829930062,2.0221394808611204,27.326346673153992,13.563355416718949,27.326346673153992,27.326346673153992,16.26398572109177,5.781158755374691,2.5348967343672926,1.1046540601143462,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.34259046736294585,0.6666666666666666,1.4184288177934576,1.7782217655570336,9.831680500139106,3.975017086719655,9.831680500139106,9.831680500139106,3.345405452572035,2.444347892942336,0.7688256087670471,0.6136566660473823,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.5864317328551307,0.8333333333333334,0.9510015417528869,1.5474204877445432,15.92348454608021,8.559421219284207,15.92348454608021,15.92348454608021,7.971361919658055,3.7315611788767242,1.0814684567974326,0.6511609597031643,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.22050252406379184,0.75,1.0348175102669852,1.5418234369881494,9.446553295719577,3.5011924432375774,9.446553295719577,9.446553295719577,2.939710509127295,1.9015835066421163,0.5058562845402526,0.3670375255101784,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.5468792773368173,0.5833333333333334,1.5538097920222882,2.2321355282116975,14.655862982817128,7.20715889021532,14.655862982817128,14.655862982817128,10.017904122157583,4.99784439225148,1.604500037547318,0.8923190027303202,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.6775062539607827,0.8333333333333334,1.2997535439313634,1.6952459452837816,16.233426555870658,5.175120602038071,16.233426555870658,16.233426555870658,4.495698932658629,2.3127072079299063,0.8425435958060199,0.5045235500463753,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
3.1027147075660855,1.0,2.7010056786161476,1.5270096408704614,33.31391018866121,22.898456339317367,33.31391018866121,33.31391018866121,21.059998501078972,7.228159400234393,2.116698530729421,1.043391275590801,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
8.560364522089396,1.5,2.106347339626018,1.7929414281321083,71.80419356161038,45.435388148711105,71.80419356161038,71.80419356161038,29.415581911618535,17.466910596983528,2.4742858923829463,1.799479428549868,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.0164283924037596,0.5,1.3374895262243394,1.5782346027681051,10.188424781168255,7.68593333039519,10.188424781168255,10.188424781168255,5.715898094972967,3.3462265729131184,1.1576653455273662,0.9879643621391165,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.128925967649932,0.6666666666666666,1.852884454784326,1.6690704563719219,17.498614592740104,10.402682158255264,17.498614592740104,17.498614592740104,9.426424126948984,4.837044306027081,1.6645123181884052,0.6737072949938775,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.32829197527468545,0.6666666666666666,0.6820134456493651,2.368534278347358,14.001308173625405,6.106975376207565,14.001308173625405,14.001308173625405,8.43088122992874,2.905830756272335,1.3994500924334712,0.5686489807738687,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
2.2942924060709453,1.0833333333333333,1.4739040780225319,1.848165730309166,34.12509930270744,22.53933004066562,34.12509930270744,34.12509930270744,15.007127220272327,10.33037724449707,1.6816334860560025,1.5888371839799704,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.1601104702470995,0.9166666666666666,0.9234259864367078,1.6672571735530628,22.31355039473933,13.841336262471671,22.31355039473933,22.31355039473933,11.342184853090362,7.353181707514789,1.3998655460283058,1.0778623071638214,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.1779970807318834,0.75,1.5206451652107438,1.6598345083962542,23.474735009991907,16.198135197442483,23.474735009991907,23.474735009991907,18.793076291832136,5.780162250269906,2.3867903797873065,0.9490665325921074,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
2.4744338168412927,1.1666666666666667,2.2349956051424886,1.8575213313355388,36.055344050501915,20.545476750873146,36.055344050501915,36.055344050501915,16.141721953659285,9.271036291730079,1.5236514131432126,0.9472884686044233,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.3732880693857946,0.5,1.0150748907355311,1.5605608347246995,8.04939202894757,5.064347947722269,8.04939202894757,8.04939202894757,5.82960471123368,2.1712406249108285,1.1946731105223396,0.4932885433306127,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.49907310695959717,1.0,1.4888255263017425,1.6897841141698746,20.701890359522366,6.553413570704971,20.701890359522366,20.701890359522366,10.84513419469406,3.0237975067042684,1.417232249422327,0.46828307274298664,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.5736703259108412,0.75,1.9532819832152473,1.685669530915899,14.39625028882029,6.610834154337962,14.39625028882029,14.39625028882029,5.479367025302109,3.5832555628171083,0.9622092705112828,0.7145807641491349,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.734919841015476,0.6666666666666666,0.9092186930770085,1.8875515132877794,14.575470833299804,6.8258888080373685,14.575470833299804,14.575470833299804,8.498831671544597,3.8168934639344085,1.5225405670202483,1.0619955405640644,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.724594029518855,0.6666666666666666,2.0031308613080334,2.6092354945426415,21.888896249952968,11.015716610294874,21.888896249952968,21.888896249952968,14.81119761986237,2.2987843594953885,2.8704856488992556,0.5195350302275397,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.098689634026695,0.75,1.3388163909138628,1.7995611870602328,16.479460744338294,10.160436437983876,16.479460744338294,16.479460744338294,9.466502872928801,3.3421118246959507,1.4177303829345618,0.5646039883787283,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.9976772524201751,1.1666666666666667,3.1817259303666297,2.1564518084619086,46.70500922170618,26.995676917659267,46.70500922170618,46.70500922170618,25.167180411369362,13.370448277308645,2.5820345534886675,1.6898755134487282,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.3482130694280882,0.6666666666666666,1.6894809555035264,1.6213572050361194,11.014462490491692,5.018520211640384,11.014462490491692,11.014462490491692,4.606498043188234,1.5643819477586474,0.8605785591896964,0.3507866376095217,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.4335103372502472,0.6666666666666666,1.385664957035778,1.6746128778315719,10.652361515798471,5.087714129481338,10.652361515798471,10.652361515798471,5.6438811384785375,1.503290921510146,1.1618176037862147,0.31786380755647203,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.09598529557294018,0.5833333333333334,1.408699433616932,1.7171233330857947,6.103243504608293,1.6347110888686858,6.103243504608293,6.103243504608293,1.511975030344521,0.7567138554390225,0.28044188962184813,0.19292583146979614,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.10397115151627911,0.4166666666666667,1.38272049657569,1.5806101074469456,3.7238819918593475,1.6392257190599135,3.7238819918593475,3.7238819918593475,1.6313731237278368,0.6943148580885292,0.39065031107985865,0.17858480174844998,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.8802367922881082,0.5833333333333334,0.5297043712018565,1.727255566556361,13.9855442143852,8.266927621910845,13.9855442143852,13.9855442143852,9.00540212299149,2.870981624952144,1.8923299880914863,0.8998128547889145,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
4.085123157183545,1.1666666666666667,7.059261625740504,2.1385647409744477,55.05317563956643,42.02616575868086,55.05317563956643,55.05317563956643,36.22551957798141,11.311722486679207,3.368950779966101,1.1992936784816197,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
11.960127591007918,1.1666666666666667,4.593872223311556,1.729325963067133,70.53876442773993,67.1777584843015,70.53876442773993,70.53876442773993,44.364417098260596,25.05882458130683,4.007695956245445,2.4404614172018677,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
5.220580340849657,1.5833333333333333,1.85840685069872,2.283402348702552,68.54120592588829,39.58443451025899,68.54120592588829,68.54120592588829,38.85873155913645,14.26917118064122,2.924531438794037,1.3088994023692873,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.14925496937451613,0.5,0.9943720212949686,2.3464984107110434,7.45663013338809,3.3251123469960104,7.45663013338809,7.45663013338809,3.5954674583195043,0.7186226816355379,0.8607462014776022,0.1996112674072724,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.7302333904102893,0.8333333333333334,2.6706936291272205,1.9634169960878567,27.81036235556098,19.463566497754815,27.81036235556098,27.81036235556098,13.99660693717706,9.364691505239254,1.755004137647005,1.2230847682314914,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.21320276650754527,0.5,1.4514019326516427,1.9867177486909455,6.6119970678217515,2.9408522842333857,6.6119970678217515,6.6119970678217515,2.8935870781907753,1.3803652572988627,0.7909171816923217,0.4246260448537965,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
18.401579259331392,1.6666666666666667,2.3256978971022813,1.5155773027619104,78.92186166019974,68.84388618388499,78.92186166019974,78.92186166019974,43.37479571905934,23.65914649585109,2.8227174033038316,1.9621585395272667,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
4.22835959312418,1.3333333333333333,2.096570430046983,1.5024682043639654,47.40886381639696,27.80688656215172,47.40886381639696,47.40886381639696,17.448456469659373,12.214913162465253,1.6324595003155171,1.2661315862014058,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
1.8826564141684545,0.9166666666666666,2.409917247524012,1.7095812655855278,28.464456242397926,14.285534848549913,28.464456242397926,28.464456242397926,11.41813767387653,7.460800349539223,1.8054665058429682,1.32384964301934,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
0.6840841507963153,0.75,2.672964988071713,2.3424431886555817,22.392475710031476,9.875167332650097,22.392475710031476,22.392475710031476,12.247079005453807,3.6014214464289855,1.8457516211746217,0.5102770741196061,10.1,0.1641,0.375,2011-10-04 09:38:00,54.4,1200.0
